product,brand,price,product_link,image_link
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Jordan,149 €,/de/shopping/men/jordan-sneakers-mit-dicker-sohle-item-15678495.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Jordan,149 €,/de/shopping/men/jordan-sneakers-mit-dicker-sohle-item-15678494.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",AUTRY,144 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678491.aspx,
Sneakers in Kroko-Optik ,AUTRY,163 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678490.aspx,
Sneakers mit dicker Sohle,AUTRY,152 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678489.aspx,
Sneakers mit dicker Sohle,AUTRY,152 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678487.aspx,
Sneakers mit Logo,AUTRY,148 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678486.aspx,
Sneakers mit Logo,AUTRY,157 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678485.aspx,
Sneakers mit Logo,AUTRY,143 €,/de/shopping/men/autry-sneakers-mit-logo-item-15678484.aspx,
Sneakers mit Logo,Church's,582 €,/de/shopping/men/churchs-welwyn-stiefel-item-15678445.aspx,
Sneakers mit Logo,Michael Kors,215 €,/de/shopping/men/michael-kors-sneakers-in-colour-block-optik-item-15678365.aspx,
Sneakers mit Logo,Y-3,345 €,/de/shopping/men/y-3-sneakers-mit-kontrasteinsatzen-item-15677792.aspx,
Sneakers mit Logo,Vans,79 €,/de/shopping/men/vans-decon-sneakers-item-15677296.aspx,
'Welwyn' Stiefel,Dolce & Gabbana,595 €,/de/shopping/men/dolce-gabbana-sorrento-sneakers-item-15676279.aspx,
Sneakers in Colour-Block-Optik,Dolce & Gabbana,545 €,/de/shopping/men/dolce-gabbana-daymaster-sneakers-item-15676266.aspx,
Sneakers mit Kontrasteinsätzen,Dolce & Gabbana,445 €,/de/shopping/men/dolce-gabbana-saint-tropez-sneakers-item-15676264.aspx,
'Decon' Sneakers,Dolce & Gabbana,595 €,/de/shopping/men/dolce-gabbana-ns1-sneakers-item-15676262.aspx,
'Sorrento' Sneakers,Dolce & Gabbana,445 €,/de/shopping/men/dolce-gabbana-saint-tropez-sneakers-item-15676250.aspx,
'Daymaster' Sneakers,Dolce & Gabbana,495 €,/de/shopping/men/dolce-gabbana-ns1-sneakers-item-15676242.aspx,
'Saint Tropez' Sneakers,Dolce & Gabbana,745 €,/de/shopping/men/dolce-gabbana-loafer-mit-d-schnalle-item-15676239.aspx,
'NS1' Sneakers,Nike,128 €,/de/shopping/men/nike-sneakers-in-strickoptik-item-15676116.aspx,
'Saint Tropez' Sneakers,Nike,148 €,/de/shopping/men/nike-sneakers-mit-kontrasteinsatzen-item-15676115.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'NS1' Sneakers,Philippe Model Paris,316 €,/de/shopping/men/philippe-model-paris-bike-x-high-top-sneakers-item-15675916.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Loafer mit D-Schnalle,Tom Ford,750 €,/de/shopping/men/tom-ford-radcliffe-sneakers-item-15675880.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Sneakers in Strickoptik,Church's,690 €,/de/shopping/men/churchs-klassische-budapester-item-15675877.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sneakers mit Kontrasteinsätzen,Y-3,296 €,/de/shopping/men/y-3-sneakers-mit-netz-obermaterial-item-15675800.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Bike X' High-Top-Sneakers,Vans,94 €,/de/shopping/men/vans-sk8-hi-high-top-sneakers-item-15675654.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Radcliffe' Sneakers,adidas,83 €,/de/shopping/men/adidas-netz-sneakers-mit-wildledereinsatzen-item-15675407.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,adidas,393 €,/de/shopping/men/adidas-adidas-x-oamc-type-o-4-sneakers-item-15660483.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",adidas,114 €,/de/shopping/men/adidas-nizza-high-top-sneakers-item-15660478.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",adidas,253 €,/de/shopping/men/adidas-ultraboost-20-sneakers-item-15660473.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",adidas,114 €,/de/shopping/men/adidas-nizza-hi-alfie-high-top-sneakers-item-15660467.aspx,
adidas x OAMC 'Type O-4' Sneakers,adidas,393 €,/de/shopping/men/adidas-adidas-x-oamc-type-o-4-sneakers-item-15660407.aspx,
'Nizza' High-Top-Sneakers,Tod's,450 €,/de/shopping/men/tods-desert-boots-mit-monogramm-item-15660153.aspx,
'Ultraboost 20' Sneakers,Tod's,395 €,/de/shopping/men/tods-city-gommino-loafer-item-15660152.aspx,
'Nizza Hi Alfie' High-Top-Sneakers,A-COLD-WALL*,247 €,/de/shopping/men/a-cold-wall-dirt-mock-slip-on-sneakers-item-15660080.aspx,
adidas x OAMC 'Type O-4' Sneakers,Officine Creative,400 €,/de/shopping/men/officine-creative-stiefel-mit-runder-kappe-item-15659940.aspx,
Desert-Boots mit Monogramm,Officine Creative,409 €,/de/shopping/men/officine-creative-journal-5-stiefel-item-15659939.aspx,
'City Gommino' Loafer,Officine Creative,414 €,/de/shopping/men/officine-creative-stiefel-mit-reiverschluss-item-15659938.aspx,
'Dirt Mock' Slip-On-Sneakers,Nike,835 €,/de/shopping/men/nike-zoom-team-edition-sneakers-item-15659828.aspx,
Stiefel mit runder Kappe,Saint Laurent,995 €,/de/shopping/men/saint-laurent-wyatt-stiefel-item-15659699.aspx,
'Journal 5' Stiefel,Premiata,227 €,/de/shopping/men/premiata-mase-4147-sneakers-item-15659599.aspx,
Stiefel mit Reißverschluss,Philippe Model Paris,294 €,/de/shopping/men/philippe-model-paris-temple-veau-sneakers-item-15659452.aspx,
'Zoom Team Edition' Sneakers,Henderson Baracco,385 €,/de/shopping/men/henderson-baracco-klassische-penny-loafer-item-15659113.aspx,
'Wyatt' Stiefel,Gucci,790 €,/de/shopping/men/gucci-rython-sneakers-mit-hawaii-print-item-15659030.aspx,
'Mase 4147' Sneakers,Jil Sander,895 €,/de/shopping/men/jil-sander-knochelhohe-stiefel-item-15658989.aspx,
'Temple Veau' Sneakers,Salvatore Ferragamo,454 €,/de/shopping/men/salvatore-ferragamo-mokassins-mit-gancini-detail-item-15658228.aspx,
Klassische Penny-Loafer,adidas,80 €,/de/shopping/men/adidas-pod-s32-ml-sneakers-item-15658197.aspx,
'Rython' Sneakers mit Hawaii-Print,Cariuma,105 €,/de/shopping/men/cariuma-cariuma-x-pantone-bungee-cord-high-top-sneakers-item-15658123.aspx,
Knöchelhohe Stiefel,Cariuma,109 €,/de/shopping/men/cariuma-pantone-high-top-sneakers-item-15658122.aspx,
Mokassins mit Gancini-Detail,Cariuma,99 €,/de/shopping/men/cariuma-sneakers-mit-kontrastdetail-item-15658121.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'POD-S3.2 ML' Sneakers,Cariuma,99 €,/de/shopping/men/cariuma-cariuma-x-pantone-blueprint-sneakers-item-15658120.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Cariuma x Pantone 'Bungee Cord' High-Top-Sneakers,Cariuma,95 €,/de/shopping/men/cariuma-cariuma-x-pantone-bunge-cord-sneakers-item-15658118.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Pantone' High-Top-Sneakers,Cariuma,99 €,/de/shopping/men/cariuma-cariuma-x-pantone-moonless-night-sneakers-item-15658117.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sneakers mit Kontrastdetail,PACE,443 €,/de/shopping/men/pace-sal-20-for-farfetch-item-15658112.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Cariuma x Pantone 'Blueprint' Sneakers,Philippe Model Paris,280 €,/de/shopping/men/philippe-model-paris-tropez-sneakers-item-15657956.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Cariuma x Pantone 'Bunge Cord' Sneakers,Rick Owens,940 €,/de/shopping/men/rick-owens-performa-geobasket-stiefel-item-15657431.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Premiata,420 €,/de/shopping/men/premiata-knochelhohe-schnurstiefel-item-15650211.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Salvatore Ferragamo,853 €,/de/shopping/men/salvatore-ferragamo-sneakers-aus-wildleder-item-15650198.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Salvatore Ferragamo,807 €,/de/shopping/men/salvatore-ferragamo-oxford-schuhe-mit-blockabsatz-item-15650186.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Salvatore Ferragamo,853 €,/de/shopping/men/salvatore-ferragamo-grandioso-loafer-item-15649955.aspx,
Knöchelhohe Schnürstiefel,Versace,450 €,/de/shopping/men/versace-sneakers-mit-barocco-print-item-15649697.aspx,
Sneakers aus Wildleder,Nike,119 €,/de/shopping/men/nike-react-vision-sneakers-item-15649244.aspx,
Oxford-Schuhe mit Blockabsatz,Nike,138 €,/de/shopping/men/nike-jordan-why-not-zer03-se-sneakers-item-15649240.aspx,
'Grandioso' Loafer,Nike,159 €,/de/shopping/men/nike-air-max-270-react-sneakers-item-15649228.aspx,
"Sneakers mit ""Barocco""-Print",Fratelli Rossetti,444 €,/de/shopping/men/fratelli-rossetti-derby-schuhe-mit-dicker-sohle-item-15649221.aspx,
'React Vision' Sneakers,Hogan,325 €,/de/shopping/men/hogan-h383-sneakers-item-15649211.aspx,
"'Jordan ""Why Not?"" Zer0.3 SE' Sneakers",Nike,187 €,/de/shopping/men/nike-worldwide-sneakers-item-15649199.aspx,
'Air Max 270 React' Sneakers,Givenchy,595 €,/de/shopping/men/givenchy-sneakers-mit-klettverschluss-item-15649109.aspx,
Derby-Schuhe mit dicker Sohle,Givenchy,595 €,/de/shopping/men/givenchy-refracted-sneakers-item-15648889.aspx,
'H383' Sneakers,Philippe Model Paris,257 €,/de/shopping/men/philippe-model-paris-trpx-mondial-bubble-sneakers-item-15648759.aspx,
'Worldwide' Sneakers,Gucci,890 €,/de/shopping/men/gucci-gewebte-espadrilles-mit-horsebit-item-15648230.aspx,
Sneakers mit Klettverschluss,Bally,575 €,/de/shopping/men/bally-loafer-mit-b-spange-item-15647810.aspx,
'Refracted' Sneakers,Bally,425 €,/de/shopping/men/bally-sneakers-mit-streifen-item-15647809.aspx,
'Trpx Mondial Bubble' Sneakers,Bally,525 €,/de/shopping/men/bally-chelsea-boots-item-15647808.aspx,
Gewebte Espadrilles mit Horsebit,Philippe Model Paris,291 €,/de/shopping/men/philippe-model-paris-temple-veau-sneakers-item-15647452.aspx,
Loafer mit B-Spange,Nike,129 €,/de/shopping/men/nike-react-vision-sneakers-item-15647367.aspx,
Sneakers mit Streifen,Nike,84 €,/de/shopping/men/nike-waffle-racer-sneakers-item-15647362.aspx,
Chelsea-Boots,Hogan,385 €,/de/shopping/men/hogan-active-one-sneakers-item-15647358.aspx,
'Temple Veau' Sneakers,Versace Jeans Couture,158 €,/de/shopping/men/versace-jeans-couture-sneakers-mit-logo-print-item-15647227.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'React Vision' Sneakers,Puma,109 €,/de/shopping/men/puma-speedcat-sparco-sneakers-item-15647221.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Waffle Racer' Sneakers,Puma,109 €,/de/shopping/men/puma-speedcat-sparco-sneakers-item-15647220.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Active One' Sneakers,Puma,109 €,/de/shopping/men/puma-style-rider-neo-archive-sneakers-item-15647219.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sneakers mit Logo-Print,Puma,118 €,/de/shopping/men/puma-oslo-city-luxe-sneakers-item-15647218.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'SpeedCat Sparco' Sneakers,424,400 €,/de/shopping/men/424-sneakers-mit-schnurung-item-15647152.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'SpeedCat Sparco' Sneakers,Church's,582 €,/de/shopping/men/churchs-chelsea-boots-mit-budapestermuster-item-15647031.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Puma,94 €,/de/shopping/men/puma-future-rider-sneakers-item-15639720.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Philippe Model Paris,295 €,/de/shopping/men/philippe-model-paris-temple-veau-sneakers-item-15639623.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",adidas,99 €,/de/shopping/men/adidas-sl-80-sneakers-item-15639357.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Versace,510 €,/de/shopping/men/versace-sneakers-mit-logo-print-item-15638842.aspx,
'Future Rider' Sneakers,Guidi,774 €,/de/shopping/men/guidi-derby-schuhe-mit-runder-kappe-item-15637927.aspx,
'Temple Veau' Sneakers,Kenzo,195 €,/de/shopping/men/kenzo-espadrilles-mit-logo-pragung-item-15637789.aspx,
'SL 80' Sneakers,Valentino Garavani,490 €,/de/shopping/men/valentino-garavani-valentino-garavani-sandalen-mit-vltn-print-item-15636637.aspx,
Sneakers mit Logo-Print,Emporio Armani,374 €,/de/shopping/men/emporio-armani-sneakers-mit-kontrasteinsatzen-item-15636436.aspx,
Derby-Schuhe mit runder Kappe,Fratelli Rossetti,326 €,/de/shopping/men/fratelli-rossetti-schuhe-mit-schnurung-item-15636364.aspx,
Espadrilles mit Logo-Prägung,Fratelli Rossetti,311 €,/de/shopping/men/fratelli-rossetti-klassische-penny-loafer-item-15636359.aspx,
Valentino Garavani Sandalen mit VLTN-Print,Fratelli Rossetti,459 €,/de/shopping/men/fratelli-rossetti-schnurschuhe-mit-geriffelter-sohle-item-15636356.aspx,
Sneakers mit Kontrasteinsätzen,Fratelli Rossetti,444 €,/de/shopping/men/fratelli-rossetti-loafer-mit-dicker-sohle-item-15636351.aspx,
Schuhe mit Schnürung,Nike,128 €,/de/shopping/men/nike-sneakers-mit-schnurung-item-15636228.aspx,
Klassische Penny-Loafer,Jil Sander,495 €,/de/shopping/men/jil-sander-sneakers-mit-schnurung-item-15636115.aspx,
Schnürschuhe mit geriffelter Sohle,Tod's,540 €,/de/shopping/men/tods-loafer-mit-t-schnalle-item-15635940.aspx,
Loafer mit dicker Sohle,Y-3,276 €,/de/shopping/men/y-3-hicho-sneakers-item-15635694.aspx,
Sneakers mit Schnürung,adidas by Pharrell Williams,99 €,/de/shopping/men/adidas-by-pharrell-williams-boost-pantoletten-item-15635588.aspx,
Sneakers mit Schnürung,Hoka One One,197 €,/de/shopping/men/hoka-one-one-elevon-2-sneakers-item-15635073.aspx,
Loafer mit T-Schnalle,Diesel,183 €,/de/shopping/men/diesel-s-kb-78-slip-on-sneakers-item-15634917.aspx,
'Hicho' Sneakers,Officine Creative,508 €,/de/shopping/men/officine-creative-derby-schuhe-aus-wildleder-item-15634483.aspx,
'Boost' Pantoletten,Rick Owens,855 €,/de/shopping/men/rick-owens-chelsea-boots-item-15634428.aspx,
'Elevon 2' Sneakers,Jordan,213 €,/de/shopping/men/jordan-air-jordan-11-low-sneakers-item-15634261.aspx,
'S-KB 78' Slip-On-Sneakers,Church's,570 €,/de/shopping/men/churchs-loafer-mit-quasten-item-15634250.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Derby-Schuhe aus Wildleder,Church's,570 €,/de/shopping/men/churchs-klassische-monk-schuhe-item-15634246.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Chelsea-Boots,Dolce & Gabbana,495 €,/de/shopping/men/dolce-gabbana-portofino-sneakers-item-15633995.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Air Jordan 11 Low' Sneakers,Burberry,550 €,/de/shopping/men/burberry-webb-sandalen-item-15633601.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Loafer mit Quasten,Officine Creative,411 €,/de/shopping/men/officine-creative-sneakers-mit-dicker-sohle-item-15633246.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Klassische Monk-Schuhe,Officine Creative,411 €,/de/shopping/men/officine-creative-sneakers-mit-logo-item-15633244.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Portofino' Sneakers,Canali,444 €,/de/shopping/men/canali-schnurstiefel-mit-budapestermuster-item-15632953.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Tod's,395 €,/de/shopping/men/tods-gommino-loafer-item-15626310.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Kiton,715 €,/de/shopping/men/kiton-sneakers-mit-gestricktem-obermaterial-item-15626171.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Kiton,948 €,/de/shopping/men/kiton-sneakers-mit-gestricktem-obermaterial-item-15626166.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Eleventy,330 €,/de/shopping/men/eleventy-monk-stiefel-item-15626066.aspx,
'Gommino' Loafer,adidas YEEZY,1.030 €,/de/shopping/men/adidas-yeezy-foam-rnnr-ararat-sneakers-item-15625937.aspx,
Sneakers mit gestricktem Obermaterial,Church's,570 €,/de/shopping/men/churchs-penny-loafer-item-15625787.aspx,
Sneakers mit gestricktem Obermaterial,Jil Sander,495 €,/de/shopping/men/jil-sander-sneakers-mit-schnurung-item-15625519.aspx,
Monk-Stiefel,adidas,117 €,/de/shopping/men/adidas-lacombe-sneakers-item-15625172.aspx,
'Foam RNNR Ararat' Sneakers,Tod's,430 €,/de/shopping/men/tods-sneakers-mit-seitlichen-streifen-item-15625091.aspx,
Penny-Loafer,Tod's,450 €,/de/shopping/men/tods-desert-boots-mit-genoppter-sohle-item-15625090.aspx,
Sneakers mit Schnürung,Tod's,464 €,/de/shopping/men/tods-city-gommino-loafer-item-15625089.aspx,
'Lacombe' Sneakers,Tod's,420 €,/de/shopping/men/tods-gommino-loafer-item-15625088.aspx,
Sportliche Sneakers von ,Tod's,420 €,/de/shopping/men/tods-texturierte-schnurschuhe-item-15615174.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
Sneakers mit seitlichen Streifen,Eleventy,330 €,/de/shopping/men/eleventy-schnurschuhe-aus-wildleder-item-15624952.aspx,
